match_id,commence_time,team,opponent,p_win,p_draw,p_loss,team_xg,opponent_xg,expected_total_goals,p_over_25,p_under_25,totals_bookmaker_count,fit_model_p_win,fit_model_p_draw,fit_model_p_loss,fit_model_p_over_25,fit_loss,bookmaker_count
be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Argentina,Austria,0.580185108046596,0.2468296409309349,0.1729852510224691,1.7653801067437904,0.8615453276732029,2.6269254344169934,0.49324324324324326,0.5067567567567568,4,0.5877458330733322,0.23185989209701366,0.1803942748296541,0.4883087154261969,1.6584781375755557,17
be6c63f416c67bca1300a98f5b89c3af,2026-06-22T17:00:00Z,Austria,Argentina,0.1729852510224691,0.2468296409309349,0.580185108046596,0.8615453276732029,1.7653801067437904,2.6269254344169934,0.49324324324324326,0.5067567567567568,4,0.1803942748296541,0.23185989209701366,0.5877458330733322,0.4883087154261969,1.6584781375755557,17
7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,France,Iraq,0.8528902572687164,0.10645844179591162,0.04065130093537199,2.799209833279374,0.47273870719715155,3.2719485404765254,0.6345177664974618,0.36548223350253817,1,0.8524087616375775,0.10738970541368684,0.04020153294873572,0.6349088869013173,1.1608919504283324,17
7ad7a0ce2ef2618bb59b066da5642f70,2026-06-22T21:00:00Z,Iraq,France,0.04065130093537199,0.10645844179591162,0.8528902572687164,0.47273870719715155,2.799209833279374,3.2719485404765254,0.6345177664974618,0.36548223350253817,1,0.04020153294873572,0.10738970541368684,0.8524087616375775,0.6349088869013173,1.1608919504283324,17
3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Norway,Senegal,0.4419871428107965,0.2754700325748232,0.28254282461438035,1.470514963188733,1.1285640666821979,2.599079029870931,0.4862803785217579,0.5137196214782421,4,0.4500323601148371,0.25939148301890974,0.2905761568662532,0.48133919483816623,1.7666335509076185,17
3f48473742ca0fd2a85930554720c75e,2026-06-23T00:00:00Z,Senegal,Norway,0.28254282461438035,0.2754700325748232,0.4419871428107965,1.1285640666821979,1.470514963188733,2.599079029870931,0.4862803785217579,0.5137196214782421,4,0.2905761568662532,0.25939148301890974,0.4500323601148371,0.48133919483816623,1.7666335509076185,17
fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Algeria,Jordan,0.6303611503796772,0.2266148425881447,0.14302400703217805,1.8880069563984185,0.7805907018139511,2.6685976582123696,0.5022778430922751,0.4977221569077249,4,0.6357623536691243,0.21597920068439708,0.1482584456464787,0.4986520151350192,1.598980657141896,17
fd8533b650e655030f6a7946f8795db2,2026-06-23T03:00:00Z,Jordan,Algeria,0.14302400703217805,0.2266148425881447,0.6303611503796772,0.7805907018139511,1.8880069563984185,2.6685976582123696,0.5022778430922751,0.4977221569077249,4,0.1482584456464787,0.21597920068439708,0.6357623536691243,0.4986520151350192,1.598980657141896,17
8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Portugal,Uzbekistan,0.7572162932557156,0.15993234491658534,0.08285136182769906,2.4144556306653806,0.6743731590123362,3.088828789677717,0.597807603143288,0.40219239685671204,4,0.7591790555244439,0.1559807781007752,0.08484016637478096,0.5964139281233918,1.3840721266819143,17
8ba93d190f1f934e33862a97a6353a6e,2026-06-23T17:00:00Z,Uzbekistan,Portugal,0.08285136182769906,0.15993234491658534,0.7572162932557156,0.6743731590123362,2.4144556306653806,3.088828789677717,0.597807603143288,0.40219239685671204,4,0.08484016637478096,0.1559807781007752,0.7591790555244439,0.5964139281233918,1.3840721266819143,17
2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,England,Ghana,0.7137583234927588,0.18532912057631204,0.10091255593092922,2.207250690733295,0.7051401444944562,2.912390835227751,0.5594143624925354,0.4405856375074646,4,0.7173810449470674,0.17812420874769852,0.10449474630523403,0.5568981791712052,1.4708231769060742,17
2f49dd8deae3079dc4eb2d634d18a99c,2026-06-23T20:00:00Z,Ghana,England,0.10091255593092922,0.18532912057631204,0.7137583234927588,0.7051401444944562,2.207250690733295,2.912390835227751,0.5594143624925354,0.4405856375074646,4,0.10449474630523403,0.17812420874769852,0.7173810449470674,0.5568981791712052,1.4708231769060742,17
c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Croatia,Panama,0.6081419636936903,0.2444882019298324,0.14736983437647724,1.7923230144401856,0.769675418988212,2.5619984334283976,0.47824324324324324,0.5217567567567567,4,0.6173987400511348,0.22642400936123785,0.15617725058762735,0.4719890673153949,1.6223296205890112,17
c1bc8c26480cd42b89a0de5329581314,2026-06-23T23:00:00Z,Panama,Croatia,0.14736983437647724,0.2444882019298324,0.6081419636936903,0.769675418988212,1.7923230144401856,2.5619984334283976,0.47824324324324324,0.5217567567567567,4,0.15617725058762735,0.22642400936123785,0.6173987400511348,0.4719890673153949,1.6223296205890112,17
68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,Colombia,DR Congo,0.6436185888807613,0.2291627865411071,0.12721862457813166,1.8091529845447472,0.6663752562164909,2.4755282407612382,0.4530909905307139,0.5469090094692861,4,0.6481598310609941,0.2205125540589501,0.13132761488005582,0.44989431085872267,1.5725549235829663,17
68bfc965eb267508e04d8e8d75c1a0ae,2026-06-24T02:00:00Z,DR Congo,Colombia,0.12721862457813166,0.2291627865411071,0.6436185888807613,0.6663752562164909,1.8091529845447472,2.4755282407612382,0.4530909905307139,0.5469090094692861,4,0.13132761488005582,0.2205125540589501,0.6481598310609941,0.44989431085872267,1.5725549235829663,17
512ac18beb5aa936a59f7ea3e497ada2,2026-06-24T19:00:00Z,Bosnia & Herzegovina,Qatar,0.6142801613735018,0.23509960204028846,0.15062023658620974,1.7851526870362646,0.759204786286228,2.5443574733224925,0.4703652591583626,0.5296347408416374,4,0.6184827366085511,0.22692051175028935,0.15459675164115952,0.4675137706109186,1.6164465395553025,16
c9ef5822ee64fd5275f7c73251bb56c7,2026-06-24T19:00:00Z,Canada,Switzerland,0.2697299017482789,0.28519243870235794,0.44507765954936324,1.0413075147752575,1.4084187033799154,2.449726218155173,0.448859649122807,0.551140350877193,4,0.2784496539575642,0.2676241048157516,0.45392624122668407,0.4432275919294385,1.7602902413768304,16
512ac18beb5aa936a59f7ea3e497ada2,2026-06-24T19:00:00Z,Qatar,Bosnia & Herzegovina,0.15062023658620974,0.23509960204028846,0.6142801613735018,0.759204786286228,1.7851526870362646,2.5443574733224925,0.4703652591583626,0.5296347408416374,4,0.15459675164115952,0.22692051175028935,0.6184827366085511,0.4675137706109186,1.6164465395553025,16
c9ef5822ee64fd5275f7c73251bb56c7,2026-06-24T19:00:00Z,Switzerland,Canada,0.44507765954936324,0.28519243870235794,0.2697299017482789,1.4084187033799154,1.0413075147752575,2.449726218155173,0.448859649122807,0.551140350877193,4,0.45392624122668407,0.2676241048157516,0.2784496539575642,0.4432275919294385,1.7602902413768304,16
885ba95805db310a7bcc3fb1a7a6dd28,2026-06-24T22:00:00Z,Brazil,Scotland,0.6681421196743659,0.19589790865577492,0.1359599716698592,2.0092620485231625,0.7650849320933795,2.774346980616542,0.5222960992907801,0.47770390070921986,4,0.665015764755275,0.20209897951528863,0.13288525572943627,0.5244089746582681,1.5523706296145505,16
d1279ce7f33136a33e99ad442fc855e8,2026-06-24T22:00:00Z,Haiti,Morocco,0.09781032665813695,0.1818744789394957,0.7203151944023674,0.6858767732490729,2.2136500082381865,2.8995267814872596,0.555921052631579,0.444078947368421,4,0.10059632762725043,0.1762472141602121,0.7231564582125375,0.5539273035867611,1.4607084118702156,16
d1279ce7f33136a33e99ad442fc855e8,2026-06-24T22:00:00Z,Morocco,Haiti,0.7203151944023674,0.1818744789394957,0.09781032665813695,2.2136500082381865,0.6858767732490729,2.8995267814872596,0.555921052631579,0.444078947368421,4,0.7231564582125375,0.1762472141602121,0.10059632762725043,0.5539273035867611,1.4607084118702156,16
885ba95805db310a7bcc3fb1a7a6dd28,2026-06-24T22:00:00Z,Scotland,Brazil,0.1359599716698592,0.19589790865577492,0.6681421196743659,0.7650849320933795,2.0092620485231625,2.774346980616542,0.5222960992907801,0.47770390070921986,4,0.13288525572943627,0.20209897951528863,0.665015764755275,0.5244089746582681,1.5523706296145505,16
5993bd5196ca09f83990f0c3261e442e,2026-06-25T01:00:00Z,Czechia,Mexico,0.20675410400549782,0.2707798044574299,0.5224660915370722,0.9009784704724774,1.5743012821933213,2.4752797526657986,0.4556816182937554,0.5443183817062446,4,0.21545511630268716,0.2530995183411466,0.5314453653561663,0.4498302616939456,1.708974502250699,16
5993bd5196ca09f83990f0c3261e442e,2026-06-25T01:00:00Z,Mexico,Czechia,0.5224660915370722,0.2707798044574299,0.20675410400549782,1.5743012821933213,0.9009784704724774,2.4752797526657986,0.4556816182937554,0.5443183817062446,4,0.5314453653561663,0.2530995183411466,0.21545511630268716,0.4498302616939456,1.708974502250699,16
c0355dfc6e26ec327e379b6ef5824a5f,2026-06-25T01:00:00Z,South Africa,South Korea,0.16751857418406899,0.24021657808877278,0.5922648477271583,0.8295148770645234,1.7710660898698534,2.600580966934377,0.4849677000741544,0.5150322999258456,4,0.1722990331449617,0.2305130210887023,0.597187945766336,0.48171626295152226,1.6451334384558307,16
c0355dfc6e26ec327e379b6ef5824a5f,2026-06-25T01:00:00Z,South Korea,South Africa,0.5922648477271583,0.24021657808877278,0.16751857418406899,1.7710660898698534,0.8295148770645234,2.600580966934377,0.4849677000741544,0.5150322999258456,4,0.597187945766336,0.2305130210887023,0.1722990331449617,0.48171626295152226,1.6451334384558307,16
a5a0b544a984ab16e564264f3e859b43,2026-06-25T20:00:00Z,Curaçao,Ivory Coast,0.07113462508155759,0.15623919742437184,0.7726261774940706,0.5743801832344154,2.362341340032665,2.9367215232670802,0.5635677872692202,0.4364322127307798,4,0.07249363246175533,0.15343107197952138,0.7740752955587233,0.5624844795776729,1.3624512554012926,16
0ec28b84ec399bd4dffbe8d1bc72b3c4,2026-06-25T20:00:00Z,Ecuador,Germany,0.1988919787956956,0.25335720149343144,0.5477508197108729,0.9522799649842995,1.725561027591528,2.6778409925758275,0.5059840425531915,0.4940159574468085,4,0.20686004748365633,0.23740014612279214,0.5557398063935515,0.5009318485524628,1.6926319756028503,16
0ec28b84ec399bd4dffbe8d1bc72b3c4,2026-06-25T20:00:00Z,Germany,Ecuador,0.5477508197108729,0.25335720149343144,0.1988919787956956,1.725561027591528,0.9522799649842995,2.6778409925758275,0.5059840425531915,0.4940159574468085,4,0.5557398063935515,0.23740014612279214,0.20686004748365633,0.5009318485524628,1.6926319756028503,16
a5a0b544a984ab16e564264f3e859b43,2026-06-25T20:00:00Z,Ivory Coast,Curaçao,0.7726261774940706,0.15623919742437184,0.07113462508155759,2.362341340032665,0.5743801832344154,2.9367215232670802,0.5635677872692202,0.4364322127307798,4,0.7740752955587233,0.15343107197952138,0.07249363246175533,0.5624844795776729,1.3624512554012926,16
0ed0233bddc4eafc8507f86a9c17b998,2026-06-25T23:00:00Z,Japan,Sweden,0.4537716325575384,0.280174409517437,0.2660539579250246,1.4240661541378725,1.0304411551205668,2.4545073092584393,0.448859649122807,0.551140350877193,4,0.46067123835688845,0.26648393180012436,0.2728448298429872,0.44446535754280125,1.7557304407133474,16
f3c4657daa143a0c5bd62cb370d01ce4,2026-06-25T23:00:00Z,Netherlands,Tunisia,0.6302229464135453,0.22461884980611121,0.14515820378034353,1.9067329552553633,0.7983789185826305,2.705111873837994,0.5109999999999999,0.4890000000000001,4,0.6352865902483154,0.21459965831018255,0.15011375144150207,0.5076269035550696,1.5998035193909077,16
0ed0233bddc4eafc8507f86a9c17b998,2026-06-25T23:00:00Z,Sweden,Japan,0.2660539579250246,0.280174409517437,0.4537716325575384,1.0304411551205668,1.4240661541378725,2.4545073092584393,0.448859649122807,0.551140350877193,4,0.2728448298429872,0.26648393180012436,0.46067123835688845,0.44446535754280125,1.7557304407133474,16
f3c4657daa143a0c5bd62cb370d01ce4,2026-06-25T23:00:00Z,Tunisia,Netherlands,0.14515820378034353,0.22461884980611121,0.6302229464135453,0.7983789185826305,1.9067329552553633,2.705111873837994,0.5109999999999999,0.4890000000000001,4,0.15011375144150207,0.21459965831018255,0.6352865902483154,0.5076269035550696,1.5998035193909077,16
22f6ac06dfcc88a847920f62633e6459,2026-06-26T02:00:00Z,Australia,Paraguay,0.2741762998987678,0.29059768980738643,0.4352260102938458,1.005008334558303,1.3354029583390175,2.34041129289732,0.41948051948051945,0.5805194805194805,4,0.2814363195252949,0.2759123193468292,0.4426513611278758,0.4146483456722383,1.756677905435921,15
22f6ac06dfcc88a847920f62633e6459,2026-06-26T02:00:00Z,Paraguay,Australia,0.4352260102938458,0.29059768980738643,0.2741762998987678,1.3354029583390175,1.005008334558303,2.34041129289732,0.41948051948051945,0.5805194805194805,4,0.4426513611278758,0.2759123193468292,0.2814363195252949,0.4146483456722383,1.756677905435921,15
f41aeac9a8343a84b4950f15ea25fba2,2026-06-26T02:00:00Z,Türkiye,USA,0.3496066766110101,0.26866092649993284,0.3817323968890571,1.3211891991532543,1.3910289662039388,2.712218165357193,0.5127061994609164,0.48729380053908355,4,0.35527988885708567,0.25732291012644976,0.3873972010164646,0.5093637649580885,1.7813221649708653,15
f41aeac9a8343a84b4950f15ea25fba2,2026-06-26T02:00:00Z,USA,Türkiye,0.3817323968890571,0.26866092649993284,0.3496066766110101,1.3910289662039388,1.3211891991532543,2.712218165357193,0.5127061994609164,0.48729380053908355,4,0.3873972010164646,0.25732291012644976,0.35527988885708567,0.5093637649580885,1.7813221649708653,15
b86b4d60f773e9e3c46c00e9a6496e79,2026-06-26T19:00:00Z,France,Norway,0.5166723255731025,0.2635883408804466,0.219739333546451,1.6240954346861027,0.9786375114979075,2.6027329461840103,0.4872938005390836,0.5127061994609163,4,0.5246445039608328,0.24771496931524725,0.22764052672392,0.4822562991443744,1.7191892821920156,15
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Iraq,Senegal,0.1205898765005733,0.21323082013738817,0.6661793033620386,0.7023828306447792,1.9591111348068289,2.661493965451608,0.5,0.5,4,0.12481912321853099,0.2045291246089802,0.6706517521724888,0.49689632187696187,1.5486496972441612,15
b86b4d60f773e9e3c46c00e9a6496e79,2026-06-26T19:00:00Z,Norway,France,0.219739333546451,0.2635883408804466,0.5166723255731025,0.9786375114979075,1.6240954346861027,2.6027329461840103,0.4872938005390836,0.5127061994609163,4,0.22764052672392,0.24771496931524725,0.5246445039608328,0.4822562991443744,1.7191892821920156,15
7e6aee294ea1a4792c59558791084528,2026-06-26T19:00:00Z,Senegal,Iraq,0.6661793033620386,0.21323082013738817,0.1205898765005733,1.9591111348068289,0.7023828306447792,2.661493965451608,0.5,0.5,4,0.6706517521724888,0.2045291246089802,0.12481912321853099,0.49689632187696187,1.5486496972441612,15
e07b1926be5a4d515c7eb108dbcee9c5,2026-06-27T00:00:00Z,Cape Verde,Saudi Arabia,0.376950537942507,0.2773333103015777,0.34571615175591536,1.2601832204661798,1.1951301844015279,2.4553134048677077,0.44612282439507567,0.5538771756049243,4,0.37924741172447646,0.2727485492722732,0.34800403900325033,0.4446739380941439,1.7780437065051227,15
e07b1926be5a4d515c7eb108dbcee9c5,2026-06-27T00:00:00Z,Saudi Arabia,Cape Verde,0.34571615175591536,0.2773333103015777,0.376950537942507,1.1951301844015279,1.2601832204661798,2.4553134048677077,0.44612282439507567,0.5538771756049243,4,0.34800403900325033,0.2727485492722732,0.37924741172447646,0.4446739380941439,1.7780437065051227,15
dcff2e31c0bce001a4db5caaf4fa8822,2026-06-27T00:00:00Z,Spain,Uruguay,0.5754759458220055,0.24464804013589328,0.17987601404210127,1.777780622643349,0.8948959738939318,2.672676596537281,0.5040106951871657,0.4959893048128343,4,0.5822334414232628,0.23119580635776765,0.18657075221896952,0.4996587239573398,1.664705075667599,15
