team_1,team_2,team_1_win,simulated_team_1_win,draw,simulated_draw,team_2_win,simulated_team_2_win
🇨🇿 Czechia,🇿🇦 South Africa,0.538512205548634,0.5410571,0.255186903452591,0.2502816,0.206300890998775,0.2086613
🇧🇦 Bosnia & Herzegovina,🇨🇭 Switzerland,0.1593599014910945,0.161427,0.2380667158519908,0.2338132,0.6025733826569146,0.6047598
🇨🇦 Canada,🇶🇦 Qatar,0.7469875165580537,0.747617,0.1705836489215975,0.1692666,0.0824288345203486,0.0831164
🇲🇽 Mexico,🇰🇷 South Korea,0.4804135673699992,0.4874493,0.2852338634535959,0.2711946,0.2343525691764048,0.2413561
🇦🇺 Australia,🇺🇸 USA,0.1745558880555743,0.1750621,0.2294874854893959,0.2283857,0.5959566264550298,0.5965522
🇲🇦 Morocco,🏴󠁧󠁢󠁳󠁣󠁴󠁿 Scotland,0.5381564181034862,0.5454431,0.2689722610782488,0.2549205,0.192871320818265,0.1996364
🇧🇷 Brazil,🇭🇹 Haiti,0.8598864420535528,0.8581789,0.0943972825368901,0.0980278,0.0457162754095569,0.0437933
🇵🇾 Paraguay,🇹🇷 Türkiye,0.2488361856517273,0.2580661,0.2870725170383685,0.2684276,0.4640912973099041,0.4735063
🇳🇱 Netherlands,🇸🇪 Sweden,0.5769424551091236,0.5810955,0.2400576152528121,0.2320867,0.1829999296380643,0.1868178
🇩🇪 Germany,🇨🇮 Ivory Coast,0.6118233602051684,0.614336,0.2222056356653249,0.2172697,0.1659710041295067,0.1683943
🇨🇼 Curaçao,🇪🇨 Ecuador,0.0672910853928125,0.0647243,0.1402454358408178,0.1453824,0.7924634787663697,0.7898933
🇯🇵 Japan,🇹🇳 Tunisia,0.5568332289104077,0.5642444,0.2641732135268523,0.2496178,0.1789935575627399,0.1861378
🇸🇦 Saudi Arabia,🇪🇸 Spain,0.0411952228420141,0.0395749,0.1032500427886311,0.1065019,0.8555547343693548,0.8539232
🇧🇪 Belgium,🇮🇷 Iran,0.6762853107210267,0.6782379,0.2047015257725581,0.2009873,0.1190131635064151,0.1207748
🇨🇻 Cape Verde,🇺🇾 Uruguay,0.1263552475719553,0.1293622,0.2128540344327574,0.2066251,0.6607907179952873,0.6640127
🇪🇬 Egypt,🇳🇿 New Zealand,0.5429710504180251,0.5476103,0.262507241993748,0.2531467,0.1945217075882269,0.199243
🇦🇷 Argentina,🇦🇹 Austria,0.580185108046596,0.5878981,0.2468296409309349,0.2317865,0.1729852510224691,0.1803154
🇫🇷 France,🇮🇶 Iraq,0.8528902572687164,0.8523999,0.1064584417959116,0.1074285,0.0406513009353719,0.0401716
🇳🇴 Norway,🇸🇳 Senegal,0.4419871428107965,0.4498437,0.2754700325748232,0.259574,0.2825428246143803,0.2905823
🇩🇿 Algeria,🇯🇴 Jordan,0.6303611503796772,0.6357716,0.2266148425881447,0.2160075,0.143024007032178,0.1482209
🇵🇹 Portugal,🇺🇿 Uzbekistan,0.7572162932557156,0.7589649,0.1599323449165853,0.1561474,0.082851361827699,0.0848877
🏴󠁧󠁢󠁥󠁮󠁧󠁿 England,🇬🇭 Ghana,0.7137583234927588,0.7172772,0.185329120576312,0.1783157,0.1009125559309292,0.1044071
🇭🇷 Croatia,🇵🇦 Panama,0.6081419636936903,0.6172911,0.2444882019298324,0.2265766,0.1473698343764772,0.1561323
🇨🇴 Colombia,🇨🇩 DR Congo,0.6436185888807613,0.6482329,0.2291627865411071,0.2203998,0.1272186245781316,0.1313673
🇨🇦 Canada,🇨🇭 Switzerland,0.2697299017482789,0.278325,0.2851924387023579,0.2677375,0.4450776595493632,0.4539375
🇧🇦 Bosnia & Herzegovina,🇶🇦 Qatar,0.6142801613735018,0.618742,0.2350996020402884,0.2268135,0.1506202365862097,0.1544445
🇭🇹 Haiti,🇲🇦 Morocco,0.0978103266581369,0.1005259,0.1818744789394957,0.176316,0.7203151944023674,0.7231581
🇧🇷 Brazil,🏴󠁧󠁢󠁳󠁣󠁴󠁿 Scotland,0.6681421196743659,0.6651172,0.1958979086557749,0.2019639,0.1359599716698592,0.1329189
🇿🇦 South Africa,🇰🇷 South Korea,0.1675185741840689,0.1723497,0.2402165780887727,0.2303234,0.5922648477271583,0.5973269
🇨🇿 Czechia,🇲🇽 Mexico,0.2067541040054978,0.2154571,0.2707798044574299,0.253057,0.5224660915370722,0.5314859
🇪🇨 Ecuador,🇩🇪 Germany,0.1988919787956956,0.2068042,0.2533572014934314,0.2373524,0.5477508197108729,0.5558434
🇨🇼 Curaçao,🇨🇮 Ivory Coast,0.0711346250815575,0.0724266,0.1562391974243718,0.153463,0.7726261774940706,0.7741104
🇯🇵 Japan,🇸🇪 Sweden,0.4537716325575384,0.460951,0.280174409517437,0.266462,0.2660539579250246,0.272587
🇳🇱 Netherlands,🇹🇳 Tunisia,0.6302229464135453,0.6354205,0.2246188498061112,0.2145184,0.1451582037803435,0.1500611
🇹🇷 Türkiye,🇺🇸 USA,0.3496066766110101,0.3550159,0.2686609264999328,0.2573443,0.3817323968890571,0.3876398
🇦🇺 Australia,🇵🇾 Paraguay,0.2741762998987678,0.2813748,0.2905976898073864,0.2757322,0.4352260102938458,0.442893
🇮🇶 Iraq,🇸🇳 Senegal,0.1205898765005733,0.124977,0.2132308201373881,0.2043209,0.6661793033620386,0.6707021
🇫🇷 France,🇳🇴 Norway,0.5166723255731025,0.5245867,0.2635883408804466,0.2476712,0.219739333546451,0.2277421
🇨🇻 Cape Verde,🇸🇦 Saudi Arabia,0.376950537942507,0.3795559,0.2773333103015777,0.2726184,0.3457161517559153,0.3478257
🇪🇸 Spain,🇺🇾 Uruguay,0.5754759458220055,0.5824818,0.2446480401358932,0.2312674,0.1798760140421012,0.1862508
🇧🇪 Belgium,🇳🇿 New Zealand,0.7313367041246817,0.7326506,0.1740860871251683,0.1711896,0.09457720875015,0.0961598
🇪🇬 Egypt,🇮🇷 Iran,0.4223874232881961,0.4309746,0.3094644874498067,0.2922004,0.2681480892619971,0.276825
🏴󠁧󠁢󠁥󠁮󠁧󠁿 England,🇵🇦 Panama,0.7406581897626886,0.742312,0.1681089813131501,0.1645176,0.0912328289241613,0.0931704
🇭🇷 Croatia,🇬🇭 Ghana,0.5718553026507573,0.5782011,0.2535953268893575,0.2412422,0.1745493704598852,0.1805567
🇨🇩 DR Congo,🇺🇿 Uzbekistan,0.4028279428857385,0.4106167,0.2933941604121814,0.2785258,0.30377789670208,0.3108575
🇨🇴 Colombia,🇵🇹 Portugal,0.2704669619080348,0.2802942,0.286536476250883,0.2665149,0.4429965618410822,0.4531909
🇦🇷 Argentina,🇯🇴 Jordan,0.7908214782403782,0.7918186,0.1419675570642559,0.1397884,0.0672109646953658,0.068393
🇩🇿 Algeria,🇦🇹 Austria,0.2714850974010432,0.2821709,0.2935151052082857,0.2716167,0.4349997973906711,0.4462124
